Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1510.00,1510.00,0.00,14670.00,9.72,616.45,9043263.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5270000,Alpiste,11.00,11.00,0.00,22.00,2.00,530.00,11660.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,2536.00,2520.00,16.00,58304.00,23.14,10.19,594088.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,118.00,118.00,0.00,2285.00,19.36,136.87,312759.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,80.00,80.00,0.00,2276.00,28.45,13.00,29588.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,30.00,30.00,0.00,286.00,9.53,60.04,17172.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,8.00,8.00,0.00,51.00,6.38,222.04,11324.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,7.00,7.00,0.00,11.00,1.57,221.82,2440.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),77.00,77.00,0.00,2289.00,29.73,55.87,127882.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,25.00,25.00,0.00,375.00,15.00,330.00,123750.00
1987,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,15.00,15.00,0.00,259.00,17.27,48.61,12590.00
