Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,552.00,552.00,0.00,5567.00,10.09,36.77,204671.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5270000,Alpiste,51.00,51.00,0.00,62.00,1.22,45.10,2796.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,1471.00,1469.00,2.00,26046.00,17.73,0.90,23389.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,105.00,105.00,0.00,1846.00,17.58,6.94,12820.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,47.00,45.00,2.00,283.00,6.29,8.94,2530.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,123.00,123.00,0.00,2460.00,20.00,0.75,1845.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,3.00,3.00,0.00,6.00,2.00,5.83,35.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,49.00,45.00,4.00,1038.00,23.07,14.85,15415.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),201.00,201.00,0.00,5724.00,28.48,2.30,13165.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,71.00,71.00,0.00,713.00,10.04,16.00,11408.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,136.00,136.00,0.00,2171.00,15.96,7.65,16615.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),18.00,18.00,0.00,640.00,35.56,0.80,512.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,3.00,3.00,0.00,53.00,17.67,4.13,219.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,85.00,85.00,0.00,305.00,3.59,5.58,1702.00
1982,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,5.00,5.00,0.00,131.00,26.20,6.50,852.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5270000,Alpiste,6.00,6.00,0.00,8.00,1.33,50.00,400.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,58.00,31.00,27.00,572.00,18.45,0.59,335.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,179.00,179.00,0.00,3059.00,17.09,9.02,27598.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,102.00,96.00,6.00,1503.00,15.66,5.43,8161.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,38.00,26.00,12.00,408.00,15.69,6.05,2470.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,114.00,114.00,0.00,1710.00,15.00,0.90,1539.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,59.00,33.00,26.00,343.00,10.39,8.25,2829.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,6.00,6.00,0.00,11.00,1.83,17.18,189.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,2300.00,2162.00,138.00,18184.00,8.41,11.68,212332.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,8.00,7.00,1.00,21.00,3.00,18.00,378.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),183.00,181.00,2.00,5582.00,30.84,3.59,20045.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6320000,Col de bruselas,56.00,54.00,2.00,672.00,12.44,14.65,9845.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,192.00,189.00,3.00,2385.00,12.62,8.85,21098.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,2.00,2.00,0.00,9.00,4.50,9.89,89.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,60.00,54.00,6.00,627.00,11.61,8.58,5380.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,4419.00,4062.00,357.00,5316.00,1.31,21.20,112699.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6940000,Girasol,225.00,225.00,0.00,539.00,2.40,15.88,8558.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,7.00,7.00,0.00,78.00,11.14,5.23,408.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,3329.00,3227.00,102.00,101242.00,31.37,1.08,109341.00
1982,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,8027.00,6114.00,1913.00,16049.00,2.62,8.69,139546.00
