Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,698.00,698.00,0.00,5650.00,8.09,1624.07,9175996.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,2305.00,2305.00,0.00,59959.00,26.01,85.01,5097115.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,195.00,195.00,0.00,1753.00,8.99,896.18,1571004.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,12.00,12.00,0.00,185.00,15.42,1302.70,241000.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,108.00,108.00,0.00,2195.00,20.32,786.79,1727004.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,25.00,25.00,0.00,121.00,4.84,1636.36,198000.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,6.00,6.00,0.00,36.00,6.00,638.89,23000.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),158.00,158.00,0.00,5681.00,35.96,183.07,1040021.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,155.00,155.00,0.00,1866.00,12.04,1039.12,1938998.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,18.00,18.00,0.00,270.00,15.00,600.00,162000.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7100000,Haba grano,4.00,4.00,0.00,6.00,1.50,800.00,4800.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,165.00,165.00,0.00,2574.00,15.60,276.61,711994.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,8210000,Pepino,3.00,2.00,1.00,70.00,35.00,400.00,28000.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,5.00,5.00,0.00,30.00,6.00,600.00,18000.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,15.00,15.00,0.00,222.00,14.80,653.15,144999.00
1994,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1438.00,1438.00,0.00,83392.00,57.99,86.60,7221747.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,7.00,7.00,0.00,210.00,30.00,61.00,12810.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,301.00,301.00,0.00,3081.00,10.24,654.00,2014974.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,87.00,87.00,0.00,1577.00,18.13,976.00,1539152.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,8.00,8.00,0.00,120.00,15.00,800.00,96000.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,95.00,95.00,0.00,1824.00,19.20,835.00,1523040.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,23.00,21.00,2.00,107.00,5.10,1780.00,190460.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6120000,Chile verde,1721.00,1632.00,89.00,11083.00,6.79,1566.78,17364642.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6190000,Cilantro,5.00,5.00,0.00,33.00,6.60,1450.00,47850.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6310000,Col (repollo),132.00,128.00,4.00,6182.00,48.30,230.00,1421860.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6330000,Coliflor,139.00,139.00,0.00,1537.00,11.06,1015.00,1560055.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6600000,Ejote,85.00,85.00,0.00,598.00,7.04,650.00,388700.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6610000,Elote,244.00,244.00,0.00,4217.00,17.28,384.00,1619328.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6840000,Frijol,2903.00,2725.00,178.00,4938.00,1.81,2308.00,11396904.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7330000,Lechuga,116.00,116.00,0.00,2116.00,18.24,647.00,1369052.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7470000,Maíz forrajero en verde,9300.00,9300.00,0.00,424990.00,45.70,89.00,37824110.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,7490000,Maíz grano,14965.00,14965.00,0.00,52657.00,3.52,622.00,32752654.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8100000,Papa,542.00,508.00,34.00,13098.00,25.78,2552.00,33426096.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8210000,Pepino,11.00,11.00,0.00,333.00,30.27,610.00,203130.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8490000,Rábano,5.00,5.00,0.00,38.00,7.60,500.00,19000.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8790000,Sorgo forrajero en verde,123.00,123.00,0.00,4061.00,33.02,74.00,300514.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8810000,Sorgo grano,124.00,124.00,0.00,869.00,7.01,432.00,375408.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8970000,Tomate rojo (jitomate),66.00,66.00,0.00,1358.00,20.58,1988.00,2699704.00
1994,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,8980000,Tomate verde,177.00,173.00,4.00,2813.00,16.26,1814.00,5102782.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,5920000,Cebada grano,20.00,20.00,0.00,7.00,0.35,742.00,5194.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,6840000,Frijol,16087.00,3909.00,12178.00,711.00,0.18,1935.00,1375785.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,7470000,Maíz forrajero en verde,15460.00,9878.00,5582.00,90588.00,9.17,69.50,6295866.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,7490000,Maíz grano,69742.00,22922.00,46820.00,21380.00,0.93,622.00,13298360.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,8790000,Sorgo forrajero en verde,250.00,247.00,3.00,3388.00,13.72,86.00,291368.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,8810000,Sorgo grano,50.00,0.00,50.00,0.00,0.00,0.00,0.00
1994,1,Aguascalientes,2,Primavera-Verano,2,Temporal,200201,Tonelada,9050000,Trigo grano,52.00,52.00,0.00,25.00,0.48,680.00,17000.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,5060000,Aguacate,4.00,4.00,0.00,32.00,8.00,2000.00,64000.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,5170000,Alfalfa verde,8231.00,8231.00,0.00,757333.00,92.01,100.00,75733300.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6020000,Chabacano,15.00,11.00,0.00,79.00,7.18,3584.00,283136.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6220000,Ciruela,11.00,11.00,0.00,72.00,6.55,2333.00,167976.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6530000,Durazno,462.00,389.00,0.00,5923.00,15.23,1762.00,10436326.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,6820000,Fresa,17.00,17.00,0.00,151.00,8.88,2566.00,387466.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7060000,Guayaba,7594.00,6939.00,0.00,108433.00,15.63,1575.00,170781975.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7380000,Lima,3.00,3.00,0.00,27.00,9.00,1000.00,27000.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7390000,Limón,4.00,4.00,0.00,48.00,12.00,950.00,45600.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7580000,Manzana,10.00,1.00,0.00,5.00,5.00,2000.00,10000.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7690000,Membrillo,8.00,8.00,0.00,56.00,7.00,1400.00,78400.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7850000,Naranja,2.00,2.00,0.00,30.00,15.00,900.00,27000.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7920000,Nopalitos,42.00,24.00,0.00,640.00,26.67,582.00,372480.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,7960000,Nuez,148.00,146.00,0.00,197.00,1.35,7668.00,1510596.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,8260000,Persimonio,4.00,4.00,0.00,25.00,6.25,10000.00,250000.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,9120000,Tuna,18.00,18.00,0.00,70.00,3.89,337.00,23590.00
1994,1,Aguascalientes,3,Perennes,1,Riego,200201,Tonelada,9130000,Uva,1300.00,1176.00,0.00,11988.00,10.19,692.00,8295696.00
1994,1,Aguascalientes,3,Perennes,2,Temporal,200201,Tonelada,9120000,Tuna,2563.00,2505.00,0.00,6905.00,2.76,384.00,2651520.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5010000,Acelga,7.00,7.00,0.00,77.00,11.00,1200.00,92400.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,256.00,232.00,24.00,1399.00,6.03,6584.00,9211016.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5370000,Apio,157.00,156.00,1.00,1471.00,9.43,1590.00,2338890.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,554.00,516.00,38.00,9565.00,18.54,222.17,2125014.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5640000,Betabel,105.00,99.00,6.00,1475.00,14.90,757.29,1117003.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5660000,Boi choi,24.00,24.00,0.00,480.00,20.00,900.00,432000.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,422.00,395.00,27.00,4634.00,11.73,2369.01,10977992.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5680000,Semilla de brócoli,21.00,21.00,0.00,4.00,0.19,20460.00,81840.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,341.00,275.00,66.00,3511.00,12.77,647.11,2272003.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5870000,Cártamo,4603.00,4399.00,204.00,7930.00,1.80,773.01,6129969.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,538.00,503.00,35.00,9488.00,18.86,57.02,541010.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,841.00,746.00,95.00,2322.00,3.11,374.25,869009.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,3871.00,3864.00,7.00,49011.00,12.68,2304.69,112955155.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,5950000,Semilla de cebolla,38.00,38.00,0.00,19.00,0.50,52360.00,994840.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,158.00,154.00,4.00,875.00,5.68,2684.57,2348999.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6120000,Chile verde,20.00,20.00,0.00,214.00,10.70,1565.42,335000.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,471.00,468.00,3.00,3060.00,6.54,2101.96,6431998.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),233.00,215.00,18.00,5408.00,25.15,764.98,4137012.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,424.00,424.00,0.00,3943.00,9.30,1825.01,7196014.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,59.00,59.00,0.00,694.00,11.76,2668.59,1852001.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6340000,Semilla de coliflor,23.00,23.00,0.00,9.00,0.39,7502.00,67518.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6610000,Elote,5.00,5.00,0.00,35.00,7.00,2000.00,70000.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,182.00,174.00,8.00,734.00,4.22,1123.98,825001.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6750000,Flores,57.00,57.00,0.00,1025.00,17.98,2083.90,2135998.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6790000,Semilla de flores,14.00,14.00,0.00,6.00,0.43,7825.00,46950.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6820000,Fresa,455.00,455.00,0.00,20015.00,43.99,1257.01,25159055.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,6840000,Frijol,2.00,2.00,0.00,2.00,1.00,1200.00,2400.00
1994,2,Baja California,1,Otoño-Invierno,1,Riego,200201,Tonelada,7110000,Haba verde,26.00,23.00,3.00,90.00,3.91,1385.00,124650.00
