Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1444.00,1444.00,0.00,11731.00,8.12,3017.96,35403647.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,2426.00,2426.00,0.00,58905.00,24.28,70.24,4137605.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,177.00,177.00,0.00,1908.00,10.78,797.34,1521334.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,10.00,2.00,8.00,28.00,14.00,600.00,16800.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,24.00,24.00,0.00,480.00,20.00,65.00,31200.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,32.00,28.00,4.00,72.00,2.57,500.00,36000.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,49.00,49.00,0.00,734.00,14.98,554.70,407150.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,16.00,16.00,0.00,58.00,3.63,1758.62,102000.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,7.00,7.00,0.00,31.00,4.43,1072.35,33243.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),115.00,112.00,3.00,4287.00,38.28,263.41,1129260.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,208.00,208.00,0.00,2127.00,10.23,836.52,1779280.00
1991,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,58.00,56.00,2.00,672.00,12.00,900.00,604800.00
