Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,509.00,509.00,0.00,4065.00,7.99,3037.20,12346218.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,3373.00,3353.00,20.00,75162.00,22.42,329.60,24773395.20
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,271.00,271.00,0.00,2743.60,10.12,2524.40,6925943.84
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,21.00,21.00,0.00,392.91,18.71,400.00,157164.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5920000,Cebada grano,5.00,5.00,0.00,6.00,1.20,1800.00,10800.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,22.00,22.00,0.00,374.00,17.00,581.80,217593.20
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,3.00,3.00,0.00,12.00,4.00,3000.00,36000.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,13.00,13.00,0.00,165.00,12.69,1072.70,176995.50
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),74.00,74.00,0.00,2289.56,30.94,1174.70,2689546.13
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,159.00,159.00,0.00,1900.00,11.95,1504.00,2857600.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6540000,Ebo (janamargo o veza),6.00,6.00,0.00,150.00,25.00,400.00,60000.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,90.00,90.00,0.00,1621.00,18.01,2451.10,3973233.10
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,125.00,125.00,0.00,2310.00,18.48,1500.00,3465000.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,2.00,2.00,0.00,12.00,6.00,1500.00,18000.00
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,125.00,125.00,0.00,2054.00,16.43,1353.30,2779678.20
2000,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,15050000,Pastos y praderas,1630.00,1630.00,0.00,94606.83,58.04,375.30,35505943.30
2000,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,109.00,109.00,0.00,2518.00,23.10,325.70,820112.60
