Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1148.00,1148.00,0.00,8687.00,7.57,1872.62,16267441.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5270000,Alpiste,57.00,57.00,0.00,86.00,1.51,994.19,85500.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,2894.00,2894.00,0.00,70756.00,24.45,38.35,2713537.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,180.00,180.00,0.00,2399.00,13.33,490.33,1176300.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,8.00,8.00,0.00,160.00,20.00,40.00,6400.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,53.00,53.00,0.00,918.00,17.32,282.45,259290.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,6.00,6.00,0.00,18.00,3.00,672.67,12108.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,4.00,4.00,0.00,22.00,5.50,309.09,6800.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),102.00,102.00,0.00,3092.00,30.31,220.82,682780.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6320000,Col de bruselas,65.00,65.00,0.00,975.00,15.00,650.00,633750.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,29.00,29.00,0.00,368.00,12.69,480.22,176720.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,60.00,60.00,0.00,900.00,15.00,500.00,450000.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,89.00,89.00,0.00,1029.00,11.56,174.93,180000.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,77.00,77.00,0.00,235.00,3.05,382.13,89800.00
1989,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9270000,Zanahoria,64.00,64.00,0.00,784.00,12.25,488.02,382604.00
1989,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,55.00,55.00,0.00,1212.00,22.04,46.72,56630.00
1989,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5670000,Brócoli,316.00,316.00,0.00,2767.00,8.76,591.04,1635400.00
1989,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5740000,Calabacita,248.00,248.00,0.00,3308.00,13.34,526.46,1741514.00
1989,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5790000,Camote,15.00,15.00,0.00,261.00,17.40,394.82,103049.00
1989,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,5940000,Cebolla,88.00,88.00,0.00,1251.00,14.22,161.32,201817.00
1989,1,Aguascalientes,2,Primavera-Verano,1,Riego,200201,Tonelada,6070000,Chícharo,51.00,51.00,0.00,158.00,3.10,1111.54,175623.00
