Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,1001.00,1001.00,0.00,9419.00,9.41,299.26,2818750.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,1800.00,1800.00,0.00,37795.00,21.00,6.04,228365.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,19.00,19.00,0.00,137.00,7.21,39.99,5479.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5740000,Calabacita,4.00,4.00,0.00,60.00,15.00,6.00,360.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5900000,Cebada forrajera en verde,3.00,3.00,0.00,54.00,18.00,3.96,214.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,24.00,24.00,0.00,278.00,11.58,21.92,6093.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,8.00,8.00,0.00,40.00,5.00,151.73,6069.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,5.00,5.00,0.00,7.00,1.40,105.00,735.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),164.00,164.00,0.00,4549.00,27.74,8.90,40469.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,4.00,4.00,0.00,60.00,15.00,69.00,4140.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,34.00,34.00,0.00,625.00,18.38,37.72,23577.00
1986,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,52.00,52.00,0.00,121.00,2.33,65.50,7925.00
