Anio,Idestado,Nomestado,Idciclo,Nomcicloproductivo,Idmodalidad,Nommodalidad,Idunidadmedida,Nomunidad,Idcultivo,Nomcultivo,Sembrada,Cosechada,Siniestrada,Volumenproduccion,Rendimiento,Precio,Valorproduccion
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5070000,Ajo,974.00,974.00,0.00,6768.00,6.95,5500.00,37224000.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5490000,Avena forrajera en verde,2146.00,2146.00,0.00,56611.00,26.38,118.70,6719725.70
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5510000,Avena grano,50.00,50.00,0.00,98.00,1.96,1300.00,127400.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5670000,Brócoli,267.00,252.00,15.00,2151.00,8.54,2000.00,4302000.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,5940000,Cebolla,44.00,44.00,0.00,755.00,17.16,1726.10,1303205.50
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6070000,Chícharo,12.00,12.00,0.00,56.00,4.67,2017.70,112991.20
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6190000,Cilantro,15.00,15.00,0.00,73.00,4.87,1800.00,131400.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6310000,Col (repollo),102.00,102.00,0.00,3833.00,37.58,660.00,2529780.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6330000,Coliflor,130.00,120.00,10.00,1356.00,11.30,1782.50,2417070.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,6670000,Espinaca,10.00,10.00,0.00,130.00,13.00,1880.00,244400.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,7330000,Lechuga,125.00,125.00,0.00,2219.00,17.75,1000.00,2219000.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,8490000,Rábano,2.00,2.00,0.00,14.00,7.00,1500.00,21000.00
1997,1,Aguascalientes,1,Otoño-Invierno,1,Riego,200201,Tonelada,9050000,Trigo grano,45.00,45.00,0.00,81.00,1.80,1300.00,105300.00
